SMILES,JCHEM_PKA
O=C[C@@]([H])(C(C)C)[C@]1([H])N(CC[C@@]1([H])NS(=O)(=O)C)C(=O)\C=C\CN1CCCCC1,12.37340287
[H][C@@](CC(C)C)(N=C(O)OCC1=CC=CC=C1)C(O)=NNC(O)=NN=C(O)[C@]([H])(CC(C)C)N=C(O)OCC1=CC=CC=C1,7.698084876
N[C@@H](CCCN\C(N)=[NH+]\CC=C)C(O)=O,10.36454797
[H][C@]1(COP(O)(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])([N+]3=CC=CC(=C3)C([S-])=N)[C@]([H])(O)[C@]2([H])O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,12.63905489
[H][C@@]1(CCC2=C1C=CC=C2)NCC#C,13.18130914
CN(C)C1=CC=C(C=C1)C(C1=CC=CC=C1)=C1C=CC(C=C1)=[N+](C)C,13.56101027
OP(O)(=O)OP(O)(=O)OP(O)(O)=O,12.77054487
OC(=O)CCC1=CC=C(O)C=C1,15.22750811
N[C@H](C(O)=O)C1=CC(Cl)=C(O)C=C1,3.204108632
CCCCN1C(CC2=CC=C(OC)C=C2)=NC2=C(N)N=CN=C12,3.22347522
CC(C)(C)O,14.60947429
[H][C@]1(CCC(O)=N1)C=O,15.39844813
OC(=O)C(O)=O,13.5263264
CN(C)C1=CCC2=C(C3=CC=C(C=C3OC2=C1)N(C)C)C1=CC=C(C=C1C(O)=O)N1C(=O)C=CC1=O,13.07814964
NC(N)=O,10.84272543
[H][C@](O)(C(O)=NCCC(O)=NCCN=C(O)CCC(O)=O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])OP(O)(O)=O,11.99884094
CC1=C(C=C)C2=CC3=[N+]4C(=CC5=C(C)C(CCC(O)=O)=C6N5[Fe]44N2C1=CC1=[N+]4C(C(CCC(O)=O)=C1C)=C6C1=CC=CC=C1)C(C=C)=C3C,3.901886471
[H]\C(CN=C(O)C1=C(O)C(O)=CC(=C1)N(=O)=O)=C(\[H])[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,12.64566389
[H][C@](C)(CC)[C@]([H])(N=C(O)[C@]([H])(OCC1=CC=CC=C1)[C@]([H])(O)[C@@]([H])(O)[C@@]([H])(OCC1=CC=CC=C1)C(O)=N[C@]([H])(C(O)=NC)[C@@]([H])(C)CC)C(O)=NC,15.66156617
[H][C@]1(COP(O)(=O)OP(O)(=O)CP(O)(O)=O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,16.65580666
NC(=N)SCCC1=CC(CCSC(N)=N)=CC=C1,15.75203811
O[C@H]1COC(O)[C@@H](O)[C@@H]1O,15.74080742
CC(C)(COP(O)(O)=O)[C@@H](O)C(=O)NCCC(=O)NCCS,10.51798189
[H][C@@](C)(OP(O)(=O)OC[C@@]([H])(O)[C@@]([H])(O)[C@@]([H])(O)CN1C2=C(C=CC(O)=C2)C=C2C(O)=NC(=O)N=C12)C(O)=N[C@@]([H])(CCC(O)=N[C@@]([H])(CCC(O)=O)C(O)=O)C(O)=O,19.52059672
[H]\C(C1=CNC2=CC=CC=C12)=C1\N=C(N(CC(O)=O)C1=O)[C@@]([H])(N)[C@@]([H])(C)O,16.7767743
CC(=O)[C@H](N)C(O)=O,8.774040839
CC1=C(Cl)C=C(NC2=NC(=CC=N2)C2=CC(=NC=C2)N2CCN(CCN)CC2)C=C1,13.93163491
CCNC(=O)\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C,10.18993223
[H][C@](C)(O)[C@@]([H])(O)[C@@]1([H])CNC2=C(N1)C(O)=NC(=N)N2,6.30792056
CCNC(=O)OC,9.49343499
CNC(=C)C(O)=O,19.3520232
N1C=C(C(=N1)C1=NC=CC=C1)C1=C2C=CC=CC2=NC=C1,13.44799697
COC1=CC(\C=C\C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@@](=O)(O)O[P@](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2OP(O)(O)=O)N2C=NC3=C(N)N=CN=C23)=CC(O)=C1O,12.48981458
NC1=CC=C(N)C2=C1C(=O)C1=C(O)C=CC(O)=C1C2=O,14.35929882
CC(C)[C@@H](NC(=O)CN1C(=O)C(N)=CN=C1C1=CC=CC=C1)[C@@H](O)C1=NN=C(O1)C(C)(C)C,12.80102469
[H][C@@]1(O)CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])C[C@@]([H])(O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,12.50937768
[H][C@](C)(N=C(O)CCCC[C@]([H])(N=C(O)CN)C(O)=O)C(O)=O,11.53909209
OC(=O)CSC1=NC(=NO1)C1=CC=CC(Cl)=C1,15.48980146
N[C@H](CO)C(O)=O,12.41333424
[H][C@@]1(C)C=CN[C@@]1([H])C(O)=O,12.58062464
NC1=NC(=O)C2=C(N1)N(C=N2)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C2NC(N)=NC3=O)[C@@H](O)[C@H]1O,12.58062464
[H][C@](C)(CC)C(=O)O[C@@]1([H])C[C@@]([H])(C)C=C2C=C[C@]([H])(C)[C@]([H])(CC[C@@]3([H])C[C@@]([H])(O)CC(=O)N3CC3=CC4=C(C=C3)C(CO)=C(OC)C=C4)[C@@]12[H],13.19298797
[H][C@@]12OC3=C(Cl)C=C(C=C3O)[C@@]([H])([NH3+])CC(=O)OC[C@]([H])(OC(=O)C3=C4N=C(O)C(=C)OC4=CC(OC)=C3)C3=CC(=C1C=C3)C1=CC=C[C@]21O[C@]1([H])OC(C)(C)[C@@]([H])(N(C)C)[C@@]([H])(O)[C@@]1([H])O,8.158700591
CC1=C(CCC(O)=O)C2=CC3=[N]4C(=CC5=C(C)C(C=C)=C6C=C7C(C)=C(C=C)C8=[N]7[Zn]4(N2C1=C8)N56)C(C)=C3CCC(O)=O,6.751807959
[H][C@]1(O)O[C@@]([H])(C(O)=O)[C@]([H])(O)[C@]([H])(O)[C@@]1([H])OS(O)(=O)=O,10.08496474
[H][C@]1(O)CO[C@]([H])(COP(O)(O)=O)[C@]1([H])O,5.322146873
O[C@H](COP(O)(O)=O)[C@@H](O)C=O,15.28055482
[H][C@@](N)(CCCC(O)=N[C@]1([H])C(=O)N2C(C(O)=O)=C(C)CS[C@]12[H])C(O)=O,13.99981096
[H][C@@]1(O)NC(O)=NC=C1,14.55356144
NC(=O)C(O)=O,7.132238767
CCCCCCCC1=CC=C(O)C=C1,6.262179301
[H][C@]1(O)[C@@]([H])(O)[C@]([H])(C[C@]1([H])COP(O)(O)=O)OP(O)(=O)OP(O)(O)=O,16.43291331
N[C@H](CC(N)=O)C(O)=O,15.58591801
[H][C@]1(C)SC(=O)NN=C1C1=CC2=C(C=C1)N(CCC2)C(=O)C1=CC(OC)=C(OC)C=C1,15.04517065
C[N+](C)(C)CCOP(O)(O)=O,13.66346718
OC(=O)C1=CC(O)=C(O)C=C1,13.70001021
OC[C@H](O)[C@H](O)C(=O)CO,13.62269343
[H][C@]1(COP(O)(O)=O)O[C@@]([H])(N2C=NC3=C(Cl)[NH+]=CN=C23)[C@]([H])(O)[C@]1([H])O,10.08582631
[H][C@](S)(CC1=CC=CC=C1)C(O)=N[C@@]([H])(CC1=CC=CC=C1)C(O)=N[C@@]([H])(CC1=CC=C(O)C=C1)C(O)=O,15.95098355
[H]N([H])S(=O)(=O)C1=CC=C(C=C1)C(=O)N([H])C[C@H](C)CN1C=CC2=CC=CC=C12,3.631343354
CC(=O)N[C@H]1C(O)O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]1O,9.658739879
[H][C@](C)(O)[C@@]1([H])O[C@@]([H])(N2C=NC3=C(C)N=CN=C23)[C@]([H])(O)[C@]1([H])O,12.81469149
N[C@@H](CCC\N=C(/N)S)C(O)=O,9.148458524
[H][C@@]1(O)CN[C@]([H])(CO)[C@@]([H])(O)[C@]1([H])O,9.471675774
O[C@H]1[C@H](O)[C@@H](OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@@H](O)[C@H]1OP(O)(O)=O,15.17410031
[H][C@@](NC(N)=N)(C1CCCCC1)C(O)=NCC(=O)N1CCC(CC1)C1=CC(=NN1)C1=C(Cl)C(Cl)=CC=C1,19.37769224
[H][C@]1(COP(O)(=O)OP(O)(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])(N3C=[N+](C)C4=C3NC(=N)N=C4O)[C@]([H])(O)[C@]2([H])O)O[C@@]([H])(N2C=NC3=C2NC(=N)N=C3O)[C@]([H])(O)[C@]1([H])O,11.34985621
[H][C@]1(O)O[C@]([H])(COS(O)(=O)=O)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])NS(O)(=O)=O,8.053734294
[H][C@@]1(CC2CCCC2)NC(=CN2C(=O)[C@](CC3=CC=C(O)C=C3)(OO)N=C12)C1=CC=C(O)C=C1,10.04074635
[H][C@@]1(O)COP(O)(=O)OP(O)(=O)O[C@@]1(C)CO,17.32282127
[H][C@]1(COP([O-])(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])([N+]3=CC=CC(=C3)C(O)=N)[C@]([H])(O)[C@]2([H])O)O[C@@]([H])(N2C(Br)=NC3=C(N)N=CN=C23)[C@]([H])(OP(O)(O)=O)[C@]1([H])O,17.56872475
[H][C@](N)(CS[As](C)C)C(O)=O,17.5649817
[H]\C(C([O-])=O)=C(/C([O-])=O)[C@@]([H])(O)C([O-])=O,17.31926169
[H][C@]1(O)[C@]([H])(OC2=C(Cl)C3=C(C=C2)C(O)=C(NC(=O)C2=CC=C(O)C(CC=C(C)C)=C2)C(=O)O3)OC(C)(C)[C@]([H])(OC)[C@@]1([H])OC(=O)C1=CC=C(C)N1,18.07658643
CCCCCCCCCCCCOS(O)(=O)=O,11.46038693
CN1C(=O)CCC1(C)C,12.0948792
[H][C@]1(SCC(=NC=C1C(O)=O)C(O)=O)C1=CN2C(SC3=C2CCC3)=N1,11.25547564
[H][C@]1(C)O[C@]([H])(O[C@]2([H])[C@@]([H])(CO)O[C@]([H])(OC[C@@]3([H])O[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)[C@]3([H])O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])N[C@@]1([H])C=C(CO)[C@@]([H])(O[C@@]2([H])O[C@]([H])(CO)[C@@]([H])(O[C@@]3([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]3([H])O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]1([H])O,9.340271563
[H][C@]1(N)OC2=CC=CC=C2[C@]([H])(O)S1,16.26657647
[H][C@@](O)(CO)[C@]([H])(O)[C@]([H])(O)CN1C(=O)N(CCCOP(O)(O)=O)C2=C1N=C(O)N=C2O,13.62409546
N[C@@H](CCCCNC(N)=N)C(O)=O,17.99870762
OC(=O)C1=CC=C([Hg])C=C1,12.70799096
CC(C)OP(O)(O)=O,13.07261696
[H][C@](N)(CCCC[N+](C)(C)C)C(O)=O,19.37175841
[H][C@](N)(CC1=CC=C(O)C=C1)C=O,10.66300302
[H]C(O)(CO)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC[C@@]1([H])C[C@@]1([H])CCCCCC,14.40765102
NC1=NC(=CC=N1)C1=C(N=CN1CC1CC1)C1=CC=C(F)C=C1,18.58752884
[H][C@@]1(O)OC(=C[C@]([H])(O)[C@@]1([H])OS(O)(=O)=O)C(O)=O,10.79242652
OC(=O)C(=O)N(C1=CC=CC=C1C(O)=O)C1=CC=CC2=C1C=CC=C2,8.011197601
NC1=NC2=C(N[C@@H]3[C@H](N2)O[C@@H](COP(O)(O)=O)C2=C3S[Mo](S)(=O)(=O)S2)C(=O)N1,8.291031378
[H][C@@](CSCC1=CC=CC=C1)(NC(=O)[C@]([H])(CC1=CC=CC=C1)NC(=O)N1CCOCC1)C=O,13.7769473
C[N@@H+](CCC=C(C)C)[C@H]1CCC(C)=CC1,9.498853207
[H][C@]1(CO)O[C@@]([H])(C2=C3NC=[N+](C)C(N)=C3N=N2)[C@]([H])(O)[C@]1([H])O,-1.410269162
COC1=CC(OC)=CC(CN(C)C2=CN=C3N=C(N)N=C(N)C3=C2)=C1,16.50397988
N[C@@H](CCCC[NH3+])C(N)=O,11.96868486
OC[C@H]1OC(O)[C@H](O)[C@H](O)[C@@H]1O,15.76915291
[H][C@]1(CO)O[C@@]([H])(S[C@@]2([H])[C@]([H])(O)[C@@]([H])(CO)O[C@@]([H])(OC3([H])C([H])(O)C([H])(CO)OC([H])(OC4=CC=C(C=C4)N(=O)=O)C3([H])O)[C@]2([H])O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,11.09531492
[H][C@@](O)(CO)[C@@]([H])(O)[C@]1([H])OC(=C[C@]([H])(O)[C@@]1([H])N=C(C)O)C(O)=O,9.256848942
N[C@@H](CNC(=O)C1=CC=CC=C1)C(O)=O,13.78281113
CC(C)CCC(O)=O,6.525385574
NCCO,13.97057913
[H][C@]1(CO)O[C@]2([H])O[C@]3([H])[C@@]([H])(CO)O[C@]([H])(O[C@]4([H])[C@@]([H])(CO)O[C@]([H])(O[C@]5([H])[C@@]([H])(CO)O[C@]([H])(O[C@]6([H])[C@@]([H])(CO)O[C@]([H])(O[C@]7([H])[C@@]([H])(CO)O[C@]([H])(O[C@]8([H])[C@@]([H])(CO)O[C@]([H])(O[C@@]1([H])[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]8([H])O)[C@]([H])(O)[C@@]7([H])O)[C@]([H])(O)[C@@]6([H])O)[C@]([H])(O)[C@@]5([H])O)[C@]([H])(O)[C@@]4([H])O)[C@]([H])(O)[C@@]3([H])O,16.10423377
[H][C@]1(CC(=NN1C(C)=O)C1=C(Cl)C=CC=C1)C1=CC=CC(O)=C1,15.64254956
N[C@H](COP(O)(O)=O)CC1=CNC=N1,14.96519661
[H]\C(=C1\N=C(CN)N(CC(O)=O)C1=O)C1=CC=C(O)C=C1,14.98061498
CCCCP(O)(O)=O,14.74706006
N[C@@H](CN1C=C(Br)C(=O)NC1=O)C(O)=O,12.36561946
OC(=O)C(=O)NC1=CC2=C(C=CN2)C=C1C(O)=O,14.31286585
NS(=O)(=O)C1=CC=C(C=C1)C(=O)NCCCCNCS,3.778097481
[H]N([H])C(=O)C1=C(OCC2CCCCC2)C=CC(=C1)[C@H](C)N([H])C(=O)[C@H](CC1=CC(=C(OCC(O)=O)C=C1)P(O)(O)=O)N([H])C(C)=O,6.558807622
CN(C)CCSCC1=C2N=C(N)NC(=O)C2=CC(N)=C1,8.030124722
O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP(O)(=O)OP(O)(=O)OP(O)(O)=O)N1C=CC(=O)NC1=O,15.10865423
NC1=C(N2C=C(C=CC2=N1)C(=O)C1=C(F)C=CC=C1F)C(=O)C1=CC=CC=C1,6.525434723
CC1(C)N=C(N)N=C(N)N1OCCCOC1=CC=C(Br)C=C1,13.95364242
[H]N=C(N)C1=CC2=C(C=C1)N1[Zn]N3C(CC1=[NH+]2)=[NH+]C1=C3C=CC(=C1)C(N)=N[H],14.33773427
COC(=O)CCC1=C(C)C2=CC3=C(C=C)C(C)=C4C=C5N6C(=CC7=C(C)C(CCC(=O)OC)=C8C=C1N2[Fe@@]6(N78)N34)C(C)=C5C=C,14.09017954
COC1=CC=CC(=C1)C1=NC2=C(N1)C=CC=C2C(N)=O,3.693413818
CN(C)C1=CC=C(C=C1)C1=NC2=C(N1)C=CC(=C2)C1=NC2=C(N1)C=C(C=C2)N1CCN(C)CC1,14.08033876
[H][C@@](CC(C)C)(NC(=O)[C@]1([H])CSCCN1S(=O)(=O)C1=CC=C(C)C=C1)C(O)=O,9.700568509
[H][C@]1(CO)O[C@](N=C(O)OC)(C(O)=N)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,19.08532414
[O-][N+](=O)C1=CC2=C(NC3=C2CC(=O)NC2=C3C=CC=C2)C=C1,9.590184444
CSCC[C@H](N)P(O)=O,14.09017954
CN(C1CCN(CC1)C(=O)C1=CC2=CC=CC=C2C=C1)C(=O)C1=CC2=CC=CC=C2C=C1C(=O)[C@@H](C1=CC=CC2=CC=CC=C12)P(O)(O)=O,12.68730744
CN(CCCOC1=CC=C(Cl)C=C1Cl)CC#C,8.845442475
CC(C)SC(N)=N,18.65796136
OC1=CC=C(CCNC2=NC(SCCCC3=CC=C(Cl)C=C3)=NC(=N2)N2CCNCC2)C=C1,14.16287248
[H][C@]1(C)CN(CCCCCCCCNC=O)C[C@@]([H])(C)O1,9.982312922
[H][C@]1(COP(O)(=O)OP(O)(O)=O)O[C@@]([H])(N2C=NC3=C2NC(=N)N=C3O)[C@]([H])(O)[C@]1([H])OP(O)(=O)OP(O)(O)=O,19.37770521
[H][C@]1(COP(O)(=O)OP(O)(=O)O[C@@]2([H])O[C@]([H])(C(O)=O)[C@@]([H])(O)[C@]([H])(O)[C@]2([H])O)O[C@@]([H])(N2C=NC3=C2NC(=N)N=C3O)[C@]([H])(O)[C@]1([H])O,13.15024705
[H][C@](N)(CO)C(O)=N[C@]1([H])[C@@]([H])(CO)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]1([H])O,7.441124325
[H][C@]12CC[C@]([H])(C[C@@]([H])(O)C1)N2C,6.012034144
N[C@H](CCCNC(N)=N)C(O)=O,8.011197601
[H][C@]1(O)C[C@]([H])(O)[C@@]([H])(O)O[C@]1([H])C,6.818939
[H][C@](N)(CC1=CC=CC=C1)C(N)=O,7.441051257
OC1=CC=C(CN2C3=C(CCN(C3)C(=O)C3=CC=C(O)C=C3)C3=CC=CC=C23)C=C1,3.204340609
N[C@@H](CO[V](O)([O-])([O-])[O-])C(O)=O,16.3142688
CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NCCCCNC(=O)C12CC3CC(CC(C3)C1)C2,3.187686681
[H][C@@](C)(NC(=O)OCC1=CC=CC=C1)C(=O)N1CCC[C@@]1([H])C(O)=O,14.12449046
OCC(=O)[C@@H](O)[C@H](O)COP(O)(O)=O,13.60395153
CC(C)(O\N=C(/C(=O)NCB(O)O)C1=CSC(N)=N1)C(O)=O,14.87791656
[H][C@](O)(C(O)=NCCC(O)=NCCSS)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])OP(O)(O)=O,14.88036137
ClC1=CC=C(CN(CC2=CC=C(Cl)C=C2)C2=NNN=N2)C=C1,12.42099114
CC(C)[C@@H](C)\C=C\[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,9.174113999
CCCCCCCCCCCCC(=O)CC(O)=O,12.57674327
[H][C@]1(CO)O[C@]([H])(OC2=CC(=CC(=C2)N(=O)=O)C(O)=NC(CN2CCOCC2)CN2CCOCC2)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O,12.5817682
[H]\C(=C(\[H])C1=C(C=C(C=C1)N(=O)=O)N(=O)=O)C1=C(N[C@]([H])(SC1)[C@]([H])(N=C([O-])CC1=CC=CS1)C(=O)OC[C@]([H])(N)C([O-])=O)C(O)=O,13.76130315
[H][C@](O)(OC)C1=CC=C(CN2[C@]([H])(COC3=CC=CC=C3)[C@]([H])(O)[C@@]([H])(O)[C@@]([H])(COC3=CC=CC=C3)N(CC3=CC=C(CO)C=C3)S2(=O)=O)C=C1,13.01395722
OC(=O)CCCCCC\C=C/[C@@H]1O[Fe@]23ON1CCCC[C@@H](NC(=O)[C@@H]1CO[C@H](N1)C1=CC=CC=C1O2)C(=O)OCCC(=O)N[C@@H]1CCCCN(O3)C1=O,8.01151181
OC(=O)C1=C(C=C(OC2=C(NC(=O)C3=CC(=CC=C3)[N+]([O-])=O)C=CC=C2)C=C1)C(O)=O,16.31454147
[H][C@@](C)(C(O)=O)C(=O)SCCN=C(O)CCN=C(O)[C@]([H])(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])OP(O)(O)=O,10.07982581
CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,13.77307073
NC1=NC2=NC=C(CO[P@](O)(=O)OP(O)(O)=O)N=C2C(=O)N1,13.71506551
C[C@@H](NC(N)=O)C(O)=O,8.642923022
OC1=CC=C(CC(=O)NC2=NC=C(N=C2CC2=CC=CC=C2)C2=CC=C(O)C=C2)C=C1,12.32437005
CCC[N+]#[C-],14.82643721
OC(=O)CCCCC1=CC=CC=C1,11.60960277
CC1=CC=C(O)C=C1C,9.488801883
[O-]P=O,15.25695992
CCCCN1C(CC2=C(OC)C=CC(OC)=C2)=NC2=C(N)N=C(F)N=C12,13.2957309
CC[N+]1=C(C)C(C(=O)OC(C)C)=C(C2=CC=CC=C2Cl)C(C(O)=O)=C1C(O)=O,14.06512209
[H]\C(=C(\[H])C1=C(N=CN1[C@]1([H])O[C@]([H])(COP(O)(O)=O)[C@@]([H])(O)[C@@]1([H])O)C(O)=N)C(=O)N(CC1=NC2=C(NC(=N)N=C2O)C=C1)C1=CC=C(C=C1)C(=O)N[C@@]([H])(CCC(O)=O)C(O)=O,14.44558759
[H][C@@](CC1=CC=CC=C1)(NC(N)=O)C(O)=O,14.35873445
NC(=N)C1=CC2=C(C=CC=C2NC2=NC=CC=N2)C=C1,14.08625904
[H][C@]1(O)C[C@@]([H])(O[C@]1([H])COP(O)(O)=O)C1=CN=C(O)C(C)=C1,14.08711317
[H][C@@](N)(C1CC2=CC=CC=C2C1)C(O)=O,7.641698638
C[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,16.10852869
CC(C)C[C@](C)(N)C(O)=O,14.83403633
COC(=O)C1=C(C)CC(=O)C2=C(O)C3=C(C=C12)C(=O)C1=CC=CC(O)=C1C3=O,11.85981883
O=CN(C1CCC1)C1CCCC1,18.40276918
OC(=O)\C=C\C1=CC=C(O)C=C1,15.53191677
[H][C@](O)(C(O)=NCCC(O)=NCCSCC1=CC=C(O)C=C1)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])OP(O)(O)=O,15.16204236
[H][C@]1(F)C[C@@]([H])(O[C@]1([H])COP(O)(=O)OP(O)(O)=O)N1C=CC(O)=NC1=O,15.56128531
NC1=NN=C2C(CCC3=CC=CC=C23)=C1,3.204340609
[H][C@@]1(C)C[C@]([H])(C)[C@]([H])(O)[C@@]([H])(C)[C@]([H])(O)[C@@]([H])(C)C(=O)O[C@]([H])(CC)[C@]([H])(C)[C@]([H])(O)[C@@]([H])(C)C1=O,15.95111776
NC(=O)C1=NC(=CC=C1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C2N=CN=C3N)[C@@H](O)[C@H]1O,15.95111776
C[C@@](O)([C@H](CC(O)=O)C(O)=O)C(O)=O,12.94688464
[H][C@]1(CO)O[C@@]([H])(OC2=CC(=CC(=C2)N(=O)=O)C(O)=NCCCN2CCN(CCCN)CC2)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O,15.95214036
CC(C)C(=O)C(O)=O,13.39665044
CC(=O)N[C@@H](CCC(O)=O)C(O)=O,7.8761738
OC1=NC=NC2=C1NC=N2,9.884098284
[H][C@@](O)(CO)[C@]([H])(O)CCCC,10.07751206
OC(=O)C(C(O)=O)C1=CC=CC=C1,14.03539588
[H][C@]1(C)C[C@]([H])(NC)C2=C(SC(=C2)S(N)(=O)=O)S1(=O)=O,13.73691952
CCCCCCCCCCOCO,1.454088804
[H]\C(=N/CCCC[C@]([H])(N)C(O)=O)C1=C(COP(O)(O)=O)C=NC(C)=C1O,13.57657637
OC[C@H]1O[C@H](O)[C@@H](F)[C@@H](O)[C@@H]1O,18.15721122
O=C1C=CC(=O)N1COCN1C(=O)C=CC1=O,18.0351898
[H][C@]1(CO)O[C@@]([H])(O[C@]2([H])[C@@]([H])(CO)O[C@@]([H])(OC3=C(C=C(C=C3)N(=O)=O)N(=O)=O)[C@]([H])(F)[C@@]2([H])O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,8.410060199
[H][C@](O)(CCO)[C@]([H])(O)COP(O)(O)=O,4.152238844
[H][C@@](CC1=CC=C(C=C1)N(C(=O)C(O)=O)C1=CC=CC=C1C(O)=O)(N=C(O)OCC=C)C(O)=NCCCCOC1=CC=CC(O)=C1C(=O)OC,13.27999572
[H][C@]1(O)CN(CC2=CC=CS2)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O,14.40823786
CC1=C(N2CC2)C(=O)C(CO)=C(N2CC2)C1=O,8.540473502
C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H](O)[C@H](N)CC1=CC=CC=C1)C(N)=O,10.3270611
CCCCCCCCCCC=O,15.11912724
CC(=O)CCO,4.079905053
OC1=NC=NC2=C1NC=C2,8.46907613
[H][C@]1(CO)O[C@@]([H])(O[C@]2([H])[C@@]([H])(CO)N=C(O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,7.861748621
[H][C@]1(COP(O)(=O)OP(O)(=O)O[C@@]2([H])O[C@]([H])(CO)[C@@]([H])(F)[C@]([H])(O)[C@@]2([H])O)O[C@@]([H])(N2C=CC(O)=NC2=O)[C@]([H])(O)[C@]1([H])O,9.475213708
OC(=O)C1=CC=CC(O)=C1C(=O)C1=C(O)C=C(C=C1O)C(=O)O[C@@H]1CCCNC[C@@H]1NC(=O)C1=CC=C(O)C=C1,16.84394282
NC1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]4O[C@H]([C@H](O)[C@@H]4O)[N+]4=CC=CC(=C4)C(O)=O)[C@@H](O)[C@H]3O)C2=NC=N1,14.09651535
[O]#C[Re+]1(C#[O])(C#[O])[N]2=CC=CC3=C2C2=C(C=CC=[N]12)C=C3,13.35937112
CC1=NC(C)=C(S1)C1=CC=NC(N\C=N/O)=N1,13.42520605
[H][C@]1(CO)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(N)[C@]1([H])O,12.2126709
C[N+]1=C(N)C=CNC1=O,12.30029709
CN1C=NC(N)=C2N=CN=C12,12.42522444
CCCCCCCNC=O,14.28414889
CCOP(=O)(OCC)[C@@H](C)NC(=O)N(CCCl)N=O,15.90818727
CCOC(=O)CO\N=C(\C1=CC=CC=N1)C1(CC1)C1=CC=C2N(C)C(CNC3=CC=C(C=C3)C(N)=N)=NC2=C1,14.6218455
[H][C@](N)(CCSCC)[C@]([H])(O)C(=O)N[C@@]([H])(C)C1=C2C=CC=CC2=CC=C1,13.81349982
NC(=[NH2+])C1=CC=C(COB2OCCO2)C=C1,15.59338613
CC1=CC=C(O)C(=C1)[N+]([O-])=O,8.187002888
