,Solute SMILES,Solvent SMILES,Solute CAS,Solute IUPAC,pKa (avg),pKa (all),Source
291,CC(=O)Nc1ccccc1C(N)=O,0,0,0,4.20,['4.20'],0
292,CC(=O)Nc1ccccc1C(=O)[O-],0,0,0,3.40,['3.40'],0
293,CC(=O)Nc1ccccn1,0,0,0,4.09,['4.09'],0
294,CC(=O)Nc1cccnc1,0,0,0,4.37,['4.37'],0
295,CC(=O)Nc1cc[nH+]cc1,0,0,0,5.87,['5.87'],0
296,COc1nc(NC(C)=O)nc2nccnc12,0,0,0,1.95,['1.95'],0
297,CC(=O)Nc1ncc2nccnc2n1,0,0,0,2.63,['2.63'],0
298,CC(=O)Nc1nnc(S(N)(=O)=O)s1,0,0,0,7.30,['7.30'],0
299,CNS(=O)(=O)c1nnc(NC(C)=O)s1,0,0,0,7.52,['7.52'],0
300,CC(=O)OC(CC(=O)[O-])(CC(=O)[O-])C(=O)[O-],0,0,0,2.49,['2.49'],0
301,COc1ccc(C2Sc3ccccc3N(CC[NH+](C)C)C(=O)C2OC(C)=O)cc1,0,0,0,7.70,['7.70'],0
302,COc1ccc2c3c([nH]c2c1)C1CC2C(CC(OC(=O)c4cc(OC)c(OC)c(OC)c4)C(OC)C2OC(C)=O)C[NH+]1CC3,0,0,0,6.60,['6.60'],0
303,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1,0,0,0,2.15,['2.15'],0
304,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)Cc3cccs3)C2SC1,0,0,0,2.43,['2.43'],0
305,CC(=O)OCC1OC(n2ncc(=O)[nH]c2=O)C(OC(C)=O)C1OC(C)=O,0,0,0,6.35,['6.35'],0
306,CC(=O)OCCCCCc1ccc(S(N)(=O)=O)cc1,0,0,0,10.30,['10.30'],0
307,CC(=O)OCCCCc1ccc(S(N)(=O)=O)cc1,0,0,0,10.48,['10.48'],0
308,CC(=O)OCCCS(=O)(=O)c1ccc(S(N)(=O)=O)s1,0,0,0,8.05,['8.05'],0
309,CC(=O)OCCCc1ccc(S(N)(=O)=O)cc1,0,0,0,10.22,['10.22'],0
310,CC(=O)OCCS(=O)(=O)c1ccc(S(N)(=O)=O)s1,0,0,0,8.65,['8.65'],0
311,CC(=O)OCCc1c[nH]cn1,0,0,0,6.97,['6.97'],0
312,CC(=O)Oc1ccc2c3c1OC1C(OC(C)=O)C=CC4C(C2)[NH+](C)CCC341,0,0,0,7.70,['7.70'],0
313,CC(=O)Oc1ccccc1C(=O)[O-],0,0,0,3.49,['3.49'],0
314,CC(=O)c1c(O)cccc1O,0,0,0,8.00,['8.00'],0
315,CC(=O)c1nccnc1NC[NH3+],0,0,0,5.49,['5.49'],0
316,CC(=O)c1ccc(O)c2ncccc12,0,0,0,7.80,['7.80'],0
317,CC(=O)c1ccc(C(=O)[O-])cc1,0,0,0,3.73,['3.73'],0
318,CC(=O)c1ccc(N)cc1,0,0,0,2.19,['2.19'],0
319,CC(=O)c1ccc(NN=C(C#N)C#N)cc1,0,0,0,5.85,['5.85'],0
320,CC(=O)c1ccc([N-]S(=O)(=O)C(F)(F)F)cc1,0,0,0,3.29,['3.29'],0
321,CC(=O)c1ccc(O)cc1,0,0,0,8.05,['8.05'],0
322,CC(=O)c1ccc(S(=O)(=O)[N-]C(=O)NC2CCCCC2)cc1,0,0,0,4.63,['4.63'],0
323,CC(=O)c1ccc(O)cc1O,0,0,0,7.10,['7.10'],0
324,CC(=O)c1ccc2c(c1)C(c1ccccc1F)=NCC(=O)N2,0,0,0,2.67,['2.67'],0
325,CC(=O)c1cccc(C(=O)[O-])c1,0,0,0,3.86,['3.86'],0
326,CC(=O)c1cccc(N)c1,0,0,0,3.56,['3.56'],0
327,CC(=O)c1cccc(Nc2ccccc2C(=O)[O-])c1,0,0,0,5.05,['5.05'],0
328,CC(=O)c1cccc(O)c1,0,0,0,9.19,['9.19'],0
329,CC(=O)c1ccccc1N,0,0,0,2.22,['2.22'],0
330,CC(=O)c1ccccc1O,0,0,0,10.80,['10.80'],0
331,C#CC(C)C(C)OCn1cc[n+](C)c1C=NO,0,0,0,8.00,['8.00'],0
332,C#CC(C)OCn1cc[n+](C)c1C=NO,0,0,0,7.96,['7.96'],0
333,CSC(=NO)C(C)(SC)SC,0,0,0,9.95,['9.95'],0
334,CC(SC(=NO)C(C)(C)[N+](=O)[O-])C(=O)N(C)C,0,0,0,8.76,['8.76'],0
335,CC(SC(=NO)C(C)(C)[N+](=O)[O-])C(N)=O,0,0,0,9.02,['9.02'],0
336,CC(Oc1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-],0,0,0,2.80,['2.80'],0
337,CC(Cl)(Cl)C(=O)[O-],0,0,0,1.80,['1.80'],0
338,CC(Br)C(=O)[O-],0,0,0,2.97,['2.97'],0
339,CC(I)C(=O)[O-],0,0,0,3.11,['3.11'],0
340,CC(C(=O)[O-])N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,0,0,0,3.46,['3.46'],0
341,CC(=O)NC(C)C(=O)[O-],0,0,0,3.71,['3.71'],0
342,CC(NC(N)=O)C(=O)[O-],0,0,0,3.89,['3.89'],0
343,CC(OC1CCCCC1)C(=O)[O-],0,0,0,3.64,['3.64'],0
344,CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)[O-],0,0,0,3.07,['3.07'],0
345,CC(Oc1ccc(Cl)cc1)C(=O)[O-],0,0,0,4.35,['4.35'],0
346,CC(Oc1ccc(N2Cc3ccccc3C2=O)cc1)C(=O)[O-],0,0,0,2.88,['2.88'],0
347,CC(Oc1ccccc1)C(=O)[O-],0,0,0,3.11,['3.11'],0
348,CC(C(=O)[O-])S(C)(=O)=O,0,0,0,2.44,['2.44'],0
349,CC(C(=O)[O-])S(=O)(=O)[O-],0,0,0,4.22,['4.22'],0
350,CC(SC(C)C(=O)[O-])C(=O)[O-],0,0,0,4.60,['4.60'],0
351,CC(SCC(=O)[O-])C(=O)[O-],0,0,0,4.54,['4.54'],0
352,CC(SCSC(C)C(=O)[O-])C(=O)[O-],0,0,0,3.38,['3.38'],0
353,CC(SSC(C)C(=O)[O-])C(=O)[O-],0,0,0,3.15,['3.15'],0
354,CC(O)C(=O)OC(C)C(=O)[O-],0,0,0,2.95,['2.95'],0
355,CC(Cl)C(Cl)C(=O)[O-],0,0,0,2.10,['2.10'],0
356,CC(O)C(Cl)C(=O)[O-],0,0,0,2.59,['2.59'],0
357,CC(Cl)C(O)C(=O)[O-],0,0,0,3.08,['3.08'],0
358,CC(OCn1cc[n+](C)c1C=NO)C(C)(C)C,0,0,0,8.01,['8.01'],0
359,CC(OCn1cc[n+](Cc2ccccc2)c1C=NO)C(C)(C)C,0,0,0,7.95,['7.95'],0
360,CC(OCn1cc[n+](C)c1C=NO)C(C)(C)[N+](=O)[O-],0,0,0,8.00,['8.00'],0
361,CC(C(C)[NH+](C)C)N1c2ccccc2Sc2ccccc21,0,0,0,9.61,['9.61'],0
362,CC(OCn1cc[n+](C)c1C=NO)C(C)[N+](=O)[O-],0,0,0,7.93,['7.93'],0
363,COc1ccc(OC)c(C(O)C(C)[NH3+])c1,0,0,0,9.34,['9.34'],0
364,C[NH2+]C(C)C(O)c1ccc(NS(C)(=O)=O)cc1,0,0,0,8.26,['8.26'],0
365,CC([NH3+])C(O)c1ccc(O)cc1,0,0,0,8.70,['8.70'],0
366,CC([NH3+])C(O)c1ccccc1,0,0,0,9.35,['9.35'],0
367,CC(C(O)c1ccccc1)[NH+](C)C,0,0,0,9.50,['9.50'],0
368,C[NH2+]C(C)C(O)c1ccccc1,0,0,0,9.65,['9.65'],0
369,C#CC(C)(C)OCn1cc[n+](C)c1C=NO,0,0,0,7.98,['7.98'],0
370,C[n+]1ccn(COC(C)(C)C#Cc2ccccc2)c1C=NO,0,0,0,7.99,['7.99'],0
371,CC(C)(C#N)C(C#N)=NO,0,0,0,6.49,['6.49'],0
372,CC(C)(C#N)C(Cl)=NO,0,0,0,8.92,['8.92'],0
373,CC(C)(C#N)N1CCCCC1,0,0,0,9.22,['9.22'],0
374,CC(C)(C(C#N)=NO)S(C)(=O)=O,0,0,0,6.18,['6.18'],0
375,CC(C)(Cl)C(Cl)=NO,0,0,0,9.15,['9.15'],0
376,CC(C)(C(Cl)=NO)S(C)(=O)=O,0,0,0,8.69,['8.69'],0
377,CC(C)(C(Cl)=NO)S(=O)(=O)C1CCCCC1,0,0,0,8.61,['8.61'],0
378,CSC(=NO)C(C)(C)[N+](=O)[O-],0,0,0,9.23,['9.23'],0
379,CSC(=NO)C(C)(C)S(C)(=O)=O,0,0,0,9.34,['9.34'],0
380,CSC(=NO)C(C)(C)SC,0,0,0,9.95,['9.95'],0
381,CC(C)(C(=NO)SCC(N)=O)[N+](=O)[O-],0,0,0,9.05,['9.05'],0
382,CC(C)(NC(N)=O)C(=O)[O-],0,0,0,4.46,['4.46'],0
383,CC(C)(Oc1ccc(Cl)cc1)C(=O)[O-],0,0,0,3.96,['3.96'],0
384,CSCC(=NO)C(C)(C)C,0,0,0,11.84,['11.84'],0
385,CN(C)C(=O)CSC(=NO)C(C)(C)C,0,0,0,10.60,['10.60'],0
386,CC(C)(C)C(=NO)SCC(=O)N1CCCC1,0,0,0,10.80,['10.80'],0
387,CNC(=O)CSC(=NO)C(C)(C)C,0,0,0,10.76,['10.76'],0
388,CC(C)(C)C(=O)C(C#N)=N[N-]c1cc(Cl)c(Cl)cc1Cl,0,0,0,4.95,['4.95'],0
389,CC(C)(C)C(=O)C(C#N)=N[N-]c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0,0,0,5.05,['5.05'],0
390,CC(C)(C)C(=O)C(C#N)=N[N-]c1cc(C(F)(F)F)ccc1Cl,0,0,0,5.25,['5.25'],0
391,CC(C)(C)C(=O)C(C#N)=N[N-]c1ccc(Cl)cc1C(F)(F)F,0,0,0,5.05,['5.05'],0
392,CC(C)(C)C(=O)C(C#N)=N[N-]c1ccc2c(c1)OC(F)(F)C(F)(F)O2,0,0,0,5.45,['5.45'],0
393,CC(C)(C)C(=O)C(C#N)=N[N-]c1cccc(Cl)c1,0,0,0,6.30,['6.30'],0
394,CC(C)(C)C(=O)C(Cl)=NO,0,0,0,7.34,['7.34'],0
395,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,0,0,0,2.55,['2.55'],0
396,C[n+]1ccn(COC(=O)C(C)(C)C)c1C=NO,0,0,0,8.30,['8.30'],0
397,CC(C)(C)C(=O)c1ccc2n1CCC2C(=O)[O-],0,0,0,3.57,['3.57'],0
398,C[n+]1ccn(COC(C)(C)C(C)(C)C)c1C=NO,0,0,0,8.02,['8.02'],0
399,CC(C)(C)C([NH3+])Cc1ccccc1,0,0,0,9.64,['9.64'],0
400,CC(C)(C)C1(C(=O)[O-])CCCCC1,0,0,0,7.43,['7.43'],0
401,CC(C)(C)C1(O)CC[NH+]2CC3c4ccccc4CCc4cccc(c43)C2C1,0,0,0,7.20,['7.20'],0
402,C[NH+]1CCOC(O)(C(C)(C)C)C1,0,0,0,7.88,['7.88'],0
403,CC(C)(C)[c-]1c(=O)n(-c2ccccc2)n(-c2ccc(O)cc2)c1=O,0,0,0,7.10,['7.10'],0
404,CC(C)(C)C1CC(C(=O)[O-])CC(C(C)(C)C)C1,0,0,0,7.26,['7.26'],0
405,CC(C)(C)C1CC(CC(=O)[O-])CC(C(C)(C)C)C1,0,0,0,6.27,['6.27'],0
406,CC(C)(C)C1CCC(CC(=O)[O-])CC1,0,0,0,6.48,['6.48'],0
407,CC(C)(C)C1CCCC(CC(=O)[O-])C1,0,0,0,6.19,['6.19'],0
408,CC(C)(C)C1CCCCC1CC(=O)[O-],0,0,0,6.45,['6.45'],0
409,CC(C)(C)C1CCc2sc(=NO)ncc2C1,0,0,0,10.71,['10.71'],0
410,CC(C)(C)C1NC=[NH+]c2ccccc21,0,0,0,9.36,['9.36'],0
411,C[n+]1ccn(COCC=CC(C)(C)C)c1C=NO,0,0,0,8.04,['8.04'],0
412,CC(C)(C)CC(C)(C)[NH3+],0,0,0,10.73,['10.73'],0
413,Cn1ncc2c(NC(C)(C)CC(C)(C)C)ncnc21,0,0,0,3.92,['3.92'],0
414,C=CCC1(CC(C)(C)C)C(=O)NC(=O)NC1=O,0,0,0,7.58,['7.58'],0
415,CC(C)(C)CC1CCC(C(=O)[O-])CC1,0,0,0,7.40,['7.40'],0
416,CC(C)(C)CC[c-]1c(=O)n(-c2ccccc2)n(-c2ccc(O)cc2)c1=O,0,0,0,5.25,['5.25'],0
417,CC(C)(C)CCC[c-]1c(=O)n(-c2ccccc2)n(-c2ccc(O)cc2)c1=O,0,0,0,5.10,['5.10'],0
418,CC(C)(C)CNc1ccccc1,0,0,0,4.17,['4.17'],0
419,C[n+]1ccn(COCC(C)(C)C)c1C=NO,0,0,0,8.04,['8.04'],0
420,CC(C)(C)COCn1cc[n+](Cc2ccccc2)c1C=NO,0,0,0,8.00,['8.00'],0
421,CN(N=Nc1[nH]cnc1C(N)=O)C(C)(C)C,0,0,0,4.48,['4.48'],0
422,CN(c1ccccc1)C(C)(C)C,0,0,0,7.46,['7.46'],0
423,CC(C)(C)[NH+](CC(O)COc1ccccc1)CC(O)COc1ccccc1,0,0,0,7.90,['7.90'],0
424,COCCN(N=Nc1[nH]cnc1C(N)=O)C(C)(C)C,0,0,0,4.35,['4.35'],0
425,CC(C)(C)[NH+]1CCCC(=O)C(O)CCC1,0,0,0,7.60,['7.60'],0
426,CC(C)(C)NC(=O)[N-]S(=O)(=O)c1ccc([N+](=O)[O-])cc1,0,0,0,4.26,['4.26'],0
427,CC(C)(C)NC(=O)[N-]S(=O)(=O)c1ccccc1,0,0,0,5.42,['5.42'],0
428,CC(C)(C)[NH2+]C1CCCCC1,0,0,0,11.23,['11.23'],0
429,COc1ccccc1CCC(O)C[NH2+]C(C)(C)C,0,0,0,9.90,['9.90'],0
430,CC(C)(C)[NH2+]CC(O)COc1nsnc1N1CCOCC1,0,0,0,9.21,['9.21'],0
431,CC(C)(C)[NH2+]CC(O)COc1cccc2c1-c1ccccc1C2=O,0,0,0,8.75,['8.75'],0
432,CC(C)(C)[NH2+]CC(O)COc1cccc2c1CC(O)C(O)C2,0,0,0,9.53,['9.53'],0
433,CC(C)(C)[NH2+]CC(O)COc1cccc2c1CC1(CCCCC1)C2=O,0,0,0,8.85,['8.85'],0
434,CC(C)(C)[NH2+]CC(O)COc1cccc2c1CCCC2=O,0,0,0,9.32,['9.32'],0
435,CC(C)(C)[NH2+]CC(O)COc1ccccc1C#N,0,0,0,9.55,['9.55'],0
436,CC(C)(C)[NH2+]CC(O)COc1ccccc1C1CCCC1,0,0,0,9.37,['9.37'],0
437,C#CCOc1ccccc1OCC(O)C[NH2+]C(C)(C)C,0,0,0,9.90,['9.90'],0
438,CNC(=O)COc1ccccc1OCC(O)C[NH2+]C(C)(C)C,0,0,0,9.80,['9.80'],0
439,COc1ccccc1COC(O)C[NH2+]C(C)(C)C,0,0,0,9.80,['9.80'],0
440,CC(C)(C)[NH2+]Cc1cc2cc(S(N)(=O)=O)sc2s1,0,0,0,8.28,['8.28'],0
441,CC(C)(C)Nc1ccc(Br)cc1,0,0,0,5.93,['5.93'],0
442,CC(C)(C)Nc1ccccc1,0,0,0,7.00,['7.00'],0
443,CC(C)(C)Oc1ccc(C=NNC(N)=[NH2+])cc1,0,0,0,9.25,['9.25'],0
444,CSC(=NO)C(C)(C)S(=O)(=O)C(C)(C)C,0,0,0,9.41,['9.41'],0
445,CC(C)(C)SC=NO,0,0,0,11.02,['11.02'],0
446,Cn1cc[n+](C(C)(C)C)c1C=NO,0,0,0,7.94,['7.94'],0
447,C#CCCCCn1cc[n+](C(C)(C)C)c1C=NO,0,0,0,8.06,['8.06'],0
448,COCn1cc[n+](C(C)(C)C)c1C=NO,0,0,0,7.86,['7.86'],0
449,C#CCCOCn1cc[n+](C(C)(C)C)c1C=NO,0,0,0,7.84,['7.84'],0
450,CC(C)(C)c1cc(C(O)CCC2CC[NH2+]CC2)c2ccccc2n1,0,0,0,10.73,['10.73'],0
451,CC(C)(C)c1cc(N)cc(C(C)(C)C)c1,0,0,0,4.97,['4.97'],0
452,CC(C)(C)c1cc(N)cc(C(C)(C)C)c1[N+](=O)[O-],0,0,0,2.93,['2.93'],0
453,CC(C)(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1[O-],0,0,0,4.80,['4.80'],0
454,C[NH+](C)CCCC(c1ccccc1)c1ccc(C(C)(C)C)cc1,0,0,0,9.76,['9.76'],0
455,C[NH+](C)CCC(c1ccccc1)c1ccc(C(C)(C)C)cc1,0,0,0,9.36,['9.36'],0
456,CC(C)(C)c1ccc(C(CC[NH+]2CCCC2)c2ccccc2)cc1,0,0,0,9.56,['9.56'],0
457,CC(C)(C)c1ccc(CC(=O)[O-])cc1,0,0,0,5.01,['5.01'],0
458,C[NH+](C)CCN(Cc1ccc(C(C)(C)C)cc1)c1ccccc1,0,0,0,9.26,['9.26'],0
459,CC(C)(C)c1ccc(CN(CC[NH+]2CCCC2)c2ccccc2)cc1,0,0,0,9.46,['9.46'],0
460,CC(C)(C)c1ccc(CN(CC[NH+]2CCCCC2)c2ccccc2)cc1,0,0,0,9.70,['9.70'],0
461,CC(C)(C)c1ccc(N)cc1,0,0,0,4.95,['4.95'],0
462,CN(C)c1ccc(C(C)(C)C)cc1,0,0,0,4.65,['4.65'],0
463,CC(C)(C)c1ccc(O)cc1,0,0,0,10.27,['10.27'],0
464,CC(C)(C)c1cccc(N)c1,0,0,0,4.66,['4.66'],0
465,CC(C)(C)c1cccc(C(C)(C)C)n1,0,0,0,3.58,['3.58'],0
466,CC(C)(C)c1ccccc1N,0,0,0,4.06,['4.06'],0
467,CN(C)c1ccccc1C(C)(C)C,0,0,0,4.26,['4.26'],0
468,CNc1ccccc1C(C)(C)C,0,0,0,3.35,['3.35'],0
469,CC(C)(C)c1ccccn1,0,0,0,5.22,['5.22'],0
470,CC(C)(C)c1cccnc1,0,0,0,5.82,['5.82'],0
471,CC(C)(C)c1ccncc1,0,0,0,5.99,['5.99'],0
472,CC(C)(C)c1noc(C=NO)n1,0,0,0,7.91,['7.91'],0
473,C=CC(C)(C)OCn1cc[n+](C)c1C=NO,0,0,0,7.94,['7.94'],0
474,CC(C)(C=NO)[N+](=O)[O-],0,0,0,10.47,['10.47'],0
475,CC(C)(C=NO)S(C)(=O)=O,0,0,0,10.52,['10.52'],0
476,C=CCS(=O)(=O)C(C)(C)C=NO,0,0,0,10.50,['10.50'],0
477,CS(=O)C(C)(C)C=NO,0,0,0,10.81,['10.81'],0
478,CSC(C)(C)C=NO,0,0,0,11.81,['11.81'],0
479,CC(C)(C=NO)SCC(N)=O,0,0,0,11.69,['11.69'],0
480,CN(C)C(=O)CSC(C)(C)C=NO,0,0,0,11.77,['11.77'],0
481,CC(C)(C=NO)Sc1ccc(Br)cc1,0,0,0,11.81,['11.81'],0
482,CC(C)(C=NO)Sc1ccccc1,0,0,0,11.72,['11.72'],0
483,CC(C)(C=NO)Sc1ccccn1,0,0,0,11.76,['11.76'],0
484,CC(C)(O)CCC(=O)[O-],0,0,0,4.87,['4.87'],0
485,COC(=O)CC(O)(CCC(C)(C)O)C(=O)OC1C(OC)=CC23CCC[NH+]2CCc2cc4c(cc2C13)OCO4,0,0,0,8.30,['8.30'],0
486,CC(C)(O)CCS(=O)(=O)c1ccc(S(N)(=O)=O)cc1,0,0,0,9.28,['9.28'],0
487,CC(C)(O)CCSc1ccc(S(N)(=O)=O)cc1,0,0,0,10.00,['10.00'],0
488,CC(C)(C[NH3+])c1ccccc1,0,0,0,10.03,['10.03'],0
489,C[NH+](C)C(C)(C)CN1c2ccccc2Sc2ccccc21,0,0,0,9.11,['9.11'],0
490,C#CC(C)(C)COCn1cc[n+](C)c1C=NO,0,0,0,8.03,['8.03'],0
491,C[n+]1ccn(COCC(C)(C)[N+](=O)[O-])c1C=NO,0,0,0,8.01,['8.01'],0
492,CC(C)([NH3+])Cc1ccc(Cl)cc1,0,0,0,9.60,['9.60'],0
493,CC(C)([NH3+])Cc1ccccc1,0,0,0,10.11,['10.11'],0
494,C[NH2+]C(C)(C)Cc1ccccc1,0,0,0,10.25,['10.25'],0
495,CN(CC[NH+](C)C)S(=O)(=O)c1ccc(C(C)(C)[N+](=O)[O-])c([N+](=O)[O-])c1,0,0,0,7.83,['7.83'],0
496,CN(CC[NH3+])S(=O)(=O)c1ccc(C(C)(C)[N+](=O)[O-])c([N+](=O)[O-])c1,0,0,0,8.45,['8.45'],0
497,CC(C)([NH3+])c1ccccc1,0,0,0,10.27,['10.27'],0
498,CSC(=NO)C(C)C,0,0,0,11.40,['11.40'],0
499,CC(C)C(=NO)SCC(N)=O,0,0,0,11.24,['11.24'],0
500,CC(C)C(=O)N=c1sc(S(N)(=O)=O)nn1C,0,0,0,7.40,['7.40'],0
501,CC(C)C(=O)[N-]S(=O)(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],0,0,0,2.84,['2.84'],0
502,CC(C)C(=O)[N-]S(=O)(=O)c1ccc(C(F)(F)F)cc1N,0,0,0,4.75,['4.75'],0
503,COc1ccc(S(=O)(=O)[N-]C(=O)C(C)C)c(N)c1,0,0,0,5.47,['5.47'],0
504,CC(C)C(=O)[N-]S(=O)(=O)c1ccccc1N,0,0,0,5.22,['5.22'],0
505,CC(C)C(=O)[N-]S(=O)(=O)c1ccccc1[N+](=O)[O-],0,0,0,3.78,['3.78'],0
506,CC(C)C(=O)Nc1cc(C(F)(F)F)ccc1S(N)(=O)=O,0,0,0,8.98,['8.98'],0
507,CC(C)C(=O)Nc1cc(Cl)ccc1S(N)(=O)=O,0,0,0,9.46,['9.46'],0
508,COc1ccc(S(N)(=O)=O)c(NC(=O)C(C)C)c1,0,0,0,9.60,['9.60'],0
509,CC(C)C(=O)Nc1ccccc1S(N)(=O)=O,0,0,0,9.50,['9.50'],0
510,CC(C)C(C#Cc1ccccc1)OCn1cc[n+](C)c1C=NO,0,0,0,8.06,['8.06'],0
511,CC(C)C(Br)C(=O)NC(N)=O,0,0,0,10.80,['10.80'],0
512,CC(C)C(SC(C(=O)[O-])C(C)C)C(=O)[O-],0,0,0,4.82,['4.82'],0
513,CC(C)C(C(C)C)[NH+](C)C,0,0,0,9.96,['9.96'],0
514,CC(=O)NC(C1=NCCS1)C(C)C,0,0,0,3.64,['3.64'],0
515,CC(C)C(O)CC1=C([O-])C(=O)c2ccccc2C1=O,0,0,0,4.96,['4.96'],0
516,CC(CCC(O)C(C)C)CC(=O)[O-],0,0,0,5.08,['5.08'],0
517,COc1ccc(CC[NH+](C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,0,0,0,8.92,['8.92'],0
518,CC(C)C([NH3+])Cc1ccccc1,0,0,0,9.90,['9.90'],0
519,C[NH2+]C(Cc1ccccc1)C(C)C,0,0,0,10.29,['10.29'],0
520,C=C(Br)CC1(C(C)C)C(=O)NC(=O)N(C)C1=O,0,0,0,7.90,['7.90'],0
521,C=C(Br)CC1(C(C)C)C(=O)NC(=O)NC1=O,0,0,0,7.70,['7.70'],0
522,C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,0,0,0,7.81,['7.81'],0
523,CC(C)C1=CC2=CCC3C(C)(C(=O)[O-])CCCC3(C)C2CC1,0,0,0,7.62,['7.62'],0
524,CC(C)C1C(=O)N[NH+]=C1N,0,0,0,2.80,['2.80'],0
525,CC(C)C1SCCSC1=NO,0,0,0,11.04,['11.04'],0
526,CC(C)[c-]1c(=O)n(-c2ccccc2)n(-c2ccc(O)cc2)c1=O,0,0,0,5.80,['5.80'],0
527,CC(C)[c-]1c(=O)n(-c2ccccc2)n(-c2ccccc2)c1=O,0,0,0,5.50,['5.50'],0
528,CC(C)C1C(=O)NC(=O)NC1=O,0,0,0,4.94,['4.94'],0
529,CC(C)C1NC(=S)NC1=O,0,0,0,8.70,['8.70'],0
530,CC(C)C1CCC(C(=O)[O-])CC1,0,0,0,6.22,['6.22'],0
531,CC(C)C1CCC(CC(=O)[O-])CC1,0,0,0,6.58,['6.58'],0
532,CC(C)C1CCCC(C(=O)[O-])C1,0,0,0,6.35,['6.35'],0
533,CC(C)C1CCCCC1C(=O)[O-],0,0,0,6.37,['6.37'],0
534,CC(C)CC([NH3+])C(N)=O,0,0,0,7.80,['7.80'],0
535,CC(C)CC(C(=O)NCC(=O)[O-])[NH+](C)C,0,0,0,7.78,['7.78'],0
536,CC(C)CC([NH3+])Cc1ccccc1,0,0,0,10.03,['10.03'],0
537,C[NH2+]C(Cc1ccccc1)CC(C)C,0,0,0,10.42,['10.42'],0
538,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,0,0,0,7.79,['7.79'],0
539,CC(C)CCC1=C([O-])C(=O)c2ccccc2C1=O,0,0,0,5.13,['5.13'],0
540,CC(C)CCCC(C)[NH3+],0,0,0,10.28,['10.28'],0
541,CC(C)CCN(C1=[NH+]CCN1)c1c(Br)cccc1Br,0,0,0,10.90,['10.90'],0
542,CC(C)CC[NH2+]CCC(C)C,0,0,0,10.94,['10.94'],0
543,CC(C)CCNc1ncnc2[nH]ncc12,0,0,0,4.58,['4.58'],0
544,CC(C)CCOCn1cc[n+](C)c1C=NO,0,0,0,8.06,['8.06'],0
545,CC(C)CCOc1cc(N)ccc1C(=O)[O-],0,0,0,5.17,['5.17'],0
546,CC(C)CCc1nnn[n-]1,0,0,0,5.22,['5.22'],0
547,CC(C)CN(C)c1ccccc1,0,0,0,5.20,['5.20'],0
548,CC(C)C[NH+](CC(C)C)CC(C)C,0,0,0,10.32,['10.32'],0
549,CC(C)C[NH+](CC(C)O)CC(C)O,0,0,0,8.80,['8.80'],0
550,CC(C)C[NH+](CCO)CC(C)C,0,0,0,10.08,['10.08'],0
551,CC(C)CN(C1=[NH+]CCN1)c1c(Br)cccc1Br,0,0,0,11.02,['11.02'],0
552,CC(C)CNC(=O)[N-]S(=O)(=O)c1ccc(Cl)cc1,0,0,0,4.74,['4.74'],0
553,CC(C)CNC(=O)[N-]S(=O)(=O)c1ccccc1,0,0,0,4.94,['4.94'],0
554,CC(C)C[NH2+]CC(C)C,0,0,0,10.84,['10.84'],0
555,CC(C)C[NH2+]Cc1cc2sc(S(N)(=O)=O)cc2s1,0,0,0,7.60,['7.60'],0
556,CC(C)C[NH2+]Cc1cc2cc(S(N)(=O)=O)sc2s1,0,0,0,7.90,['7.90'],0
557,CC(C)CNc1ccccc1,0,0,0,4.43,['4.43'],0
558,CC(C)COC(=O)n1cc(F)c(=O)[nH]c1=O,0,0,0,6.90,['6.90'],0
559,CC(C)COC1(c2ccccc2)C[NH+](C)CCO1,0,0,0,7.14,['7.14'],0
560,CC(C)COP(=S)(S)OCC(C)C,0,0,0,-0.10,['-0.10'],0
561,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,0,0,0,4.79,['4.79'],0
562,CC(C)Cc1cnc(CC(C)C)c(O)n1,0,0,0,1.70,['1.70'],0
563,CC(C)Cc1cnc([N-]S(=O)(=O)c2ccccc2)nc1,0,0,0,6.07,['6.07'],0
564,CC(C)Cn1c(=O)[nH]c(=O)c2[nH]c(CCN3CC[NH+](C(c4ccccc4)c4ccccc4)CC3)nc21,0,0,0,5.20,['5.20'],0
565,CC(C)Cn1c(=O)n(C)c(=O)c2[nH]c(CC(O)N3CC[NH+](C(c4ccccc4)c4ccccc4)CC3)nc21,0,0,0,5.60,['5.60'],0
566,CC(C)Cn1c(=O)n(C)c(=O)c2[nH]c(CCCN3CC[NH+](C(c4ccccc4)c4ccccc4)CC3)nc21,0,0,0,5.40,['5.40'],0
